Date,High,Low,Open,Close,Volume,Adj Close,sma01_5,sma02_25,sma03_50
2022-08-15,28897.0703125,28623.779296875,28623.779296875,28871.779296875,53700000,28871.779296875,28297.458203125,27581.962109375,27177.4598046875
2022-08-16,28928.16015625,28752.880859375,28829.529296875,28868.91015625,50100000,28868.91015625,28421.3921875,27676.0309375,27199.6066015625
2022-08-17,29222.76953125,28944.7109375,28952.650390625,29222.76953125,66600000,29222.76953125,28665.95390625,27772.4496875,27225.7441796875
2022-08-18,28999.640625,28846.51953125,28957.400390625,28942.140625,47400000,28942.140625,28890.516015625,27876.66890625,27245.7080078125
2022-08-19,29150.80078125,28913.05078125,29095.7109375,28930.330078125,48400000,28930.330078125,28967.1859375,27974.731328125,27259.628828125
2022-08-22,28828.2109375,28586.359375,28654.0703125,28794.5,49200000,28794.5,28951.730078125,28060.775703125,27270.5882421875
2022-08-23,28580.19921875,28395.30078125,28580.19921875,28452.75,55700000,28452.75,28868.498046875,28127.346875,27283.1574609375
2022-08-24,28515.609375,28282.2109375,28481.33984375,28313.470703125,62000000,28313.470703125,28686.63828125,28181.418515625,27309.6780859375
2022-08-25,28534.7109375,28357.029296875,28415.109375,28479.009765625,53700000,28479.009765625,28594.012109375,28213.368515625,27346.66109375
2022-08-26,28792.9296875,28608.69921875,28639.470703125,28641.380859375,49100000,28641.380859375,28536.222265625,28246.90375,27392.9655078125
2022-08-29,28179.08984375,27788.119140625,28161.060546875,27878.9609375,64100000,27878.9609375,28353.114453125,28245.47578125,27421.9207421875
2022-08-30,28233.80078125,27944.25,28086.720703125,28195.580078125,60700000,28195.580078125,28301.68046875,28265.328984375,27466.57234375
2022-08-31,28104.80078125,27906.169921875,27928.08984375,28091.529296875,86200000,28091.529296875,28257.2921875,28282.78171875,27512.978515625
2022-09-01,27832.779296875,27589.69921875,27797.0,27661.470703125,68900000,27661.470703125,28093.784375,28280.610546875,27541.28171875
2022-09-02,27772.369140625,27570.740234375,27755.599609375,27650.83984375,58800000,27650.83984375,27895.676171875,28274.024921875,27571.3075
2022-09-05,27673.439453125,27511.6796875,27567.2890625,27642.009765625,0,27642.009765625,27848.2859375,28267.6396875,27600.7226953125
